timestamp,action,side,price,qty
10:00:358,ADD,BID,149.42,10
10:00:358,ADD,ASK,149.62,10
10:00:359,ADD,BID,149.41,10
10:00:359,ADD,ASK,149.61,10
10:00:360,ADD,BID,149.44,10
10:00:360,ADD,ASK,149.64,10
10:00:361,ADD,BID,149.48,10
10:00:361,ADD,ASK,149.68,10
10:00:362,ADD,BID,149.51,10
10:00:362,ADD,ASK,149.71,10
10:00:363,ADD,BID,149.47,10
10:00:363,ADD,ASK,149.67,10
10:00:364,ADD,BID,149.45,10
10:00:364,ADD,ASK,149.65,10
10:00:365,ADD,BID,149.41,10
10:00:365,ADD,ASK,149.61,10
10:00:366,ADD,BID,149.44,10
10:00:366,ADD,ASK,149.64,10
10:00:367,ADD,BID,149.44,10
10:00:367,ADD,ASK,149.64,10
10:00:368,ADD,BID,149.48,10
10:00:368,ADD,ASK,149.68,10
10:00:369,ADD,BID,149.46,10
10:00:369,ADD,ASK,149.66,10
10:00:370,ADD,BID,149.43,10
10:00:370,ADD,ASK,149.63,10
10:00:371,ADD,BID,149.42,10
10:00:371,ADD,ASK,149.62,10
10:00:372,ADD,BID,149.38,10
10:00:372,ADD,ASK,149.58,10
10:00:373,ADD,BID,149.43,10
10:00:373,ADD,ASK,149.63,10
10:00:374,ADD,BID,149.44,10
10:00:374,ADD,ASK,149.64,10
10:00:375,ADD,BID,149.44,10
10:00:375,ADD,ASK,149.64,10
10:00:376,ADD,BID,149.47,10
10:00:376,ADD,ASK,149.67,10
10:00:377,ADD,BID,149.44,10
10:00:377,ADD,ASK,149.64,10
10:00:378,ADD,BID,149.45,10
10:00:378,ADD,ASK,149.65,10
10:00:379,ADD,BID,149.47,10
10:00:379,ADD,ASK,149.67,10
10:00:380,ADD,BID,149.44,10
10:00:380,ADD,ASK,149.64,10
10:00:381,ADD,BID,149.41,10
10:00:381,ADD,ASK,149.61,10
10:00:382,ADD,BID,149.37,10
10:00:382,ADD,ASK,149.57,10
10:00:383,ADD,BID,149.41,10
10:00:383,ADD,ASK,149.61,10
10:00:384,ADD,BID,149.41,10
10:00:384,ADD,ASK,149.61,10
10:00:385,ADD,BID,149.43,10
10:00:385,ADD,ASK,149.63,10
10:00:386,ADD,BID,149.38,10
10:00:386,ADD,ASK,149.58,10
10:00:387,ADD,BID,149.37,10
10:00:387,ADD,ASK,149.57,10
10:00:388,ADD,BID,149.36,10
10:00:388,ADD,ASK,149.56,10
10:00:389,ADD,BID,149.37,10
10:00:389,ADD,ASK,149.57,10
10:00:390,ADD,BID,149.32,10
10:00:390,ADD,ASK,149.52,10
10:00:391,ADD,BID,149.33,10
10:00:391,ADD,ASK,149.53,10
10:00:392,ADD,BID,149.37,10
10:00:392,ADD,ASK,149.57,10
10:00:393,ADD,BID,149.42,10
10:00:393,ADD,ASK,149.62,10
10:00:394,ADD,BID,149.43,10
10:00:394,ADD,ASK,149.63,10
10:00:395,ADD,BID,149.41,10
10:00:395,ADD,ASK,149.61,10
10:00:396,ADD,BID,149.39,10
10:00:396,ADD,ASK,149.59,10
10:00:397,ADD,BID,149.40,10
10:00:397,ADD,ASK,149.60,10
10:00:398,ADD,BID,149.42,10
10:00:398,ADD,ASK,149.62,10
10:00:399,ADD,BID,149.45,10
10:00:399,ADD,ASK,149.65,10
10:00:400,ADD,BID,149.40,10
10:00:400,ADD,ASK,149.60,10
10:00:401,ADD,BID,149.36,10
10:00:401,ADD,ASK,149.56,10
10:00:402,ADD,BID,149.40,10
10:00:402,ADD,ASK,149.60,10
10:00:403,ADD,BID,149.41,10
10:00:403,ADD,ASK,149.61,10
10:00:404,ADD,BID,149.44,10
10:00:404,ADD,ASK,149.64,10
10:00:405,ADD,BID,149.45,10
10:00:405,ADD,ASK,149.65,10
10:00:406,ADD,BID,149.46,10
10:00:406,ADD,ASK,149.66,10
10:00:407,ADD,BID,149.49,10
10:00:407,ADD,ASK,149.69,10
10:00:408,ADD,BID,149.50,10
10:00:408,ADD,ASK,149.70,10
10:00:409,ADD,BID,149.54,10
10:00:409,ADD,ASK,149.74,10
10:00:410,ADD,BID,149.59,10
10:00:410,ADD,ASK,149.79,10
10:00:411,ADD,BID,149.60,10
10:00:411,ADD,ASK,149.80,10
10:00:412,ADD,BID,149.60,10
10:00:412,ADD,ASK,149.80,10
10:00:413,ADD,BID,149.59,10
10:00:413,ADD,ASK,149.79,10
10:00:414,ADD,BID,149.60,10
10:00:414,ADD,ASK,149.80,10
10:00:415,ADD,BID,149.58,10
10:00:415,ADD,ASK,149.78,10
10:00:416,ADD,BID,149.54,10
10:00:416,ADD,ASK,149.74,10
10:00:417,ADD,BID,149.58,10
10:00:417,ADD,ASK,149.78,10
10:00:418,ADD,BID,149.55,10
10:00:418,ADD,ASK,149.75,10
10:00:419,ADD,BID,149.51,10
10:00:419,ADD,ASK,149.71,10
10:00:420,ADD,BID,149.50,10
10:00:420,ADD,ASK,149.70,10
10:00:421,ADD,BID,149.50,10
10:00:421,ADD,ASK,149.70,10
10:00:422,ADD,BID,149.54,10
10:00:422,ADD,ASK,149.74,10
10:00:423,ADD,BID,149.54,10
10:00:423,ADD,ASK,149.74,10
10:00:424,ADD,BID,149.50,10
10:00:424,ADD,ASK,149.70,10
10:00:425,ADD,BID,149.55,10
10:00:425,ADD,ASK,149.75,10
10:00:426,ADD,BID,149.58,10
10:00:426,ADD,ASK,149.78,10
10:00:427,ADD,BID,149.56,10
10:00:427,ADD,ASK,149.76,10
10:00:428,ADD,BID,149.60,10
10:00:428,ADD,ASK,149.80,10
10:00:429,ADD,BID,149.60,10
10:00:429,ADD,ASK,149.80,10
10:00:430,ADD,BID,149.62,10
10:00:430,ADD,ASK,149.82,10
10:00:431,ADD,BID,149.59,10
10:00:431,ADD,ASK,149.79,10
10:00:432,ADD,BID,149.58,10
10:00:432,ADD,ASK,149.78,10
10:00:433,ADD,BID,149.59,10
10:00:433,ADD,ASK,149.79,10
10:00:434,ADD,BID,149.63,10
10:00:434,ADD,ASK,149.83,10
10:00:435,ADD,BID,149.66,10
10:00:435,ADD,ASK,149.86,10
10:00:436,ADD,BID,149.69,10
10:00:436,ADD,ASK,149.89,10
10:00:437,ADD,BID,149.69,10
10:00:437,ADD,ASK,149.89,10
10:00:438,ADD,BID,149.67,10
10:00:438,ADD,ASK,149.87,10
10:00:439,ADD,BID,149.63,10
10:00:439,ADD,ASK,149.83,10
10:00:440,ADD,BID,149.67,10
10:00:440,ADD,ASK,149.87,10
10:00:441,ADD,BID,149.68,10
10:00:441,ADD,ASK,149.88,10
10:00:442,ADD,BID,149.63,10
10:00:442,ADD,ASK,149.83,10
10:00:443,ADD,BID,149.64,10
10:00:443,ADD,ASK,149.84,10
10:00:444,ADD,BID,149.66,10
10:00:444,ADD,ASK,149.86,10
10:00:445,ADD,BID,149.66,10
10:00:445,ADD,ASK,149.86,10
10:00:446,ADD,BID,149.69,10
10:00:446,ADD,ASK,149.89,10
10:00:447,ADD,BID,149.73,10
10:00:447,ADD,ASK,149.93,10
10:00:448,ADD,BID,149.76,10
10:00:448,ADD,ASK,149.96,10
10:00:449,ADD,BID,149.72,10
10:00:449,ADD,ASK,149.92,10
10:00:450,ADD,BID,149.70,10
10:00:450,ADD,ASK,149.90,10
10:00:451,ADD,BID,149.70,10
10:00:451,ADD,ASK,149.90,10
10:00:452,ADD,BID,149.69,10
10:00:452,ADD,ASK,149.89,10
10:00:453,ADD,BID,149.65,10
10:00:453,ADD,ASK,149.85,10
10:00:454,ADD,BID,149.64,10
10:00:454,ADD,ASK,149.84,10
10:00:455,ADD,BID,149.60,10
10:00:455,ADD,ASK,149.80,10
10:00:456,ADD,BID,149.60,10
10:00:456,ADD,ASK,149.80,10
10:00:457,ADD,BID,149.57,10
10:00:457,ADD,ASK,149.77,10
10:00:458,ADD,BID,149.52,10
10:00:458,ADD,ASK,149.72,10
10:00:459,ADD,BID,149.48,10
10:00:459,ADD,ASK,149.68,10
10:00:460,ADD,BID,149.45,10
10:00:460,ADD,ASK,149.65,10
10:00:461,ADD,BID,149.46,10
10:00:461,ADD,ASK,149.66,10
10:00:462,ADD,BID,149.51,10
10:00:462,ADD,ASK,149.71,10
10:00:463,ADD,BID,149.47,10
10:00:463,ADD,ASK,149.67,10
10:00:464,ADD,BID,149.49,10
10:00:464,ADD,ASK,149.69,10
10:00:465,ADD,BID,149.50,10
10:00:465,ADD,ASK,149.70,10
10:00:466,ADD,BID,149.47,10
10:00:466,ADD,ASK,149.67,10
10:00:467,ADD,BID,149.44,10
10:00:467,ADD,ASK,149.64,10
10:00:468,ADD,BID,149.40,10
10:00:468,ADD,ASK,149.60,10
10:00:469,ADD,BID,149.43,10
10:00:469,ADD,ASK,149.63,10
10:00:470,ADD,BID,149.42,10
10:00:470,ADD,ASK,149.62,10
10:00:471,ADD,BID,149.41,10
10:00:471,ADD,ASK,149.61,10
10:00:472,ADD,BID,149.44,10
10:00:472,ADD,ASK,149.64,10
10:00:473,ADD,BID,149.41,10
10:00:473,ADD,ASK,149.61,10
10:00:474,ADD,BID,149.39,10
10:00:474,ADD,ASK,149.59,10
10:00:475,ADD,BID,149.42,10
10:00:475,ADD,ASK,149.62,10
10:00:476,ADD,BID,149.42,10
10:00:476,ADD,ASK,149.62,10
10:00:477,ADD,BID,149.38,10
10:00:477,ADD,ASK,149.58,10
10:00:478,ADD,BID,149.39,10
10:00:478,ADD,ASK,149.59,10
10:00:479,ADD,BID,149.43,10
10:00:479,ADD,ASK,149.63,10
10:00:480,ADD,BID,149.44,10
10:00:480,ADD,ASK,149.64,10
10:00:481,ADD,BID,149.49,10
10:00:481,ADD,ASK,149.69,10
10:00:482,ADD,BID,149.50,10
10:00:482,ADD,ASK,149.70,10
10:00:483,ADD,BID,149.46,10
10:00:483,ADD,ASK,149.66,10
10:00:484,ADD,BID,149.44,10
10:00:484,ADD,ASK,149.64,10
10:00:485,ADD,BID,149.42,10
10:00:485,ADD,ASK,149.62,10
10:00:486,ADD,BID,149.43,10
10:00:486,ADD,ASK,149.63,10
10:00:487,ADD,BID,149.39,10
10:00:487,ADD,ASK,149.59,10
10:00:488,ADD,BID,149.38,10
10:00:488,ADD,ASK,149.58,10
10:00:489,ADD,BID,149.39,10
10:00:489,ADD,ASK,149.59,10
10:00:490,ADD,BID,149.42,10
10:00:490,ADD,ASK,149.62,10
10:00:491,ADD,BID,149.42,10
10:00:491,ADD,ASK,149.62,10
10:00:492,ADD,BID,149.45,10
10:00:492,ADD,ASK,149.65,10
10:00:493,ADD,BID,149.47,10
10:00:493,ADD,ASK,149.67,10
10:00:494,ADD,BID,149.43,10
10:00:494,ADD,ASK,149.63,10
10:00:495,ADD,BID,149.48,10
10:00:495,ADD,ASK,149.68,10
10:00:496,ADD,BID,149.43,10
10:00:496,ADD,ASK,149.63,10
10:00:497,ADD,BID,149.41,10
10:00:497,ADD,ASK,149.61,10
10:00:498,ADD,BID,149.40,10
10:00:498,ADD,ASK,149.60,10
10:00:499,ADD,BID,149.44,10
10:00:499,ADD,ASK,149.64,10
10:00:500,ADD,BID,149.39,10
10:00:500,ADD,ASK,149.59,10
10:00:501,ADD,BID,149.38,10
10:00:501,ADD,ASK,149.58,10
10:00:502,ADD,BID,149.39,10
10:00:502,ADD,ASK,149.59,10
10:00:503,ADD,BID,149.40,10
10:00:503,ADD,ASK,149.60,10
10:00:504,ADD,BID,149.42,10
10:00:504,ADD,ASK,149.62,10
10:00:505,ADD,BID,149.44,10
10:00:505,ADD,ASK,149.64,10
10:00:506,ADD,BID,149.46,10
10:00:506,ADD,ASK,149.66,10
10:00:507,ADD,BID,149.43,10
10:00:507,ADD,ASK,149.63,10
10:00:508,ADD,BID,149.39,10
10:00:508,ADD,ASK,149.59,10
10:00:509,ADD,BID,149.40,10
10:00:509,ADD,ASK,149.60,10
10:00:510,ADD,BID,149.43,10
10:00:510,ADD,ASK,149.63,10
10:00:511,ADD,BID,149.44,10
10:00:511,ADD,ASK,149.64,10
10:00:512,ADD,BID,149.46,10
10:00:512,ADD,ASK,149.66,10
10:00:513,ADD,BID,149.44,10
10:00:513,ADD,ASK,149.64,10
10:00:514,ADD,BID,149.42,10
10:00:514,ADD,ASK,149.62,10
10:00:515,ADD,BID,149.45,10
10:00:515,ADD,ASK,149.65,10
10:00:516,ADD,BID,149.48,10
10:00:516,ADD,ASK,149.68,10
10:00:517,ADD,BID,149.52,10
10:00:517,ADD,ASK,149.72,10
10:00:518,ADD,BID,149.52,10
10:00:518,ADD,ASK,149.72,10
10:00:519,ADD,BID,149.53,10
10:00:519,ADD,ASK,149.73,10
10:00:520,ADD,BID,149.54,10
10:00:520,ADD,ASK,149.74,10
10:00:521,ADD,BID,149.51,10
10:00:521,ADD,ASK,149.71,10
10:00:522,ADD,BID,149.52,10
10:00:522,ADD,ASK,149.72,10
10:00:523,ADD,BID,149.49,10
10:00:523,ADD,ASK,149.69,10
10:00:524,ADD,BID,149.45,10
10:00:524,ADD,ASK,149.65,10
10:00:525,ADD,BID,149.46,10
10:00:525,ADD,ASK,149.66,10
10:00:526,ADD,BID,149.46,10
10:00:526,ADD,ASK,149.66,10
10:00:527,ADD,BID,149.42,10
10:00:527,ADD,ASK,149.62,10
10:00:528,ADD,BID,149.38,10
10:00:528,ADD,ASK,149.58,10
10:00:529,ADD,BID,149.34,10
10:00:529,ADD,ASK,149.54,10
10:00:530,ADD,BID,149.39,10
10:00:530,ADD,ASK,149.59,10
10:00:531,ADD,BID,149.35,10
10:00:531,ADD,ASK,149.55,10
10:00:532,ADD,BID,149.38,10
10:00:532,ADD,ASK,149.58,10
10:00:533,ADD,BID,149.37,10
10:00:533,ADD,ASK,149.57,10
10:00:534,ADD,BID,149.41,10
10:00:534,ADD,ASK,149.61,10
10:00:535,ADD,BID,149.43,10
10:00:535,ADD,ASK,149.63,10
10:00:536,ADD,BID,149.45,10
10:00:536,ADD,ASK,149.65,10
10:00:537,ADD,BID,149.41,10
10:00:537,ADD,ASK,149.61,10
10:00:538,ADD,BID,149.44,10
10:00:538,ADD,ASK,149.64,10
10:00:539,ADD,BID,149.40,10
10:00:539,ADD,ASK,149.60,10
10:00:540,ADD,BID,149.37,10
10:00:540,ADD,ASK,149.57,10
10:00:541,ADD,BID,149.41,10
10:00:541,ADD,ASK,149.61,10
10:00:542,ADD,BID,149.37,10
10:00:542,ADD,ASK,149.57,10
10:00:543,ADD,BID,149.39,10
10:00:543,ADD,ASK,149.59,10
10:00:544,ADD,BID,149.37,10
10:00:544,ADD,ASK,149.57,10
10:00:545,ADD,BID,149.33,10
10:00:545,ADD,ASK,149.53,10
10:00:546,ADD,BID,149.28,10
10:00:546,ADD,ASK,149.48,10
10:00:547,ADD,BID,149.25,10
10:00:547,ADD,ASK,149.45,10
10:00:548,ADD,BID,149.28,10
10:00:548,ADD,ASK,149.48,10
10:00:549,ADD,BID,149.29,10
10:00:549,ADD,ASK,149.49,10
10:00:550,ADD,BID,149.31,10
10:00:550,ADD,ASK,149.51,10
10:00:551,ADD,BID,149.28,10
10:00:551,ADD,ASK,149.48,10
10:00:552,ADD,BID,149.24,10
10:00:552,ADD,ASK,149.44,10
10:00:553,ADD,BID,149.20,10
10:00:553,ADD,ASK,149.40,10
10:00:554,ADD,BID,149.21,10
10:00:554,ADD,ASK,149.41,10
10:00:555,ADD,BID,149.24,10
10:00:555,ADD,ASK,149.44,10
10:00:556,ADD,BID,149.26,10
10:00:556,ADD,ASK,149.46,10
10:00:557,ADD,BID,149.21,10
10:00:557,ADD,ASK,149.41,10
10:00:558,ADD,BID,149.22,10
10:00:558,ADD,ASK,149.42,10
10:00:559,ADD,BID,149.23,10
10:00:559,ADD,ASK,149.43,10
10:00:560,ADD,BID,149.26,10
10:00:560,ADD,ASK,149.46,10
10:00:561,ADD,BID,149.27,10
10:00:561,ADD,ASK,149.47,10
10:00:562,ADD,BID,149.31,10
10:00:562,ADD,ASK,149.51,10
10:00:563,ADD,BID,149.30,10
10:00:563,ADD,ASK,149.50,10
10:00:564,ADD,BID,149.35,10
10:00:564,ADD,ASK,149.55,10
10:00:565,ADD,BID,149.31,10
10:00:565,ADD,ASK,149.51,10
10:00:566,ADD,BID,149.31,10
10:00:566,ADD,ASK,149.51,10
10:00:567,ADD,BID,149.28,10
10:00:567,ADD,ASK,149.48,10
10:00:568,ADD,BID,149.27,10
10:00:568,ADD,ASK,149.47,10
10:00:569,ADD,BID,149.29,10
10:00:569,ADD,ASK,149.49,10
10:00:570,ADD,BID,149.28,10
10:00:570,ADD,ASK,149.48,10
10:00:571,ADD,BID,149.31,10
10:00:571,ADD,ASK,149.51,10
10:00:572,ADD,BID,149.33,10
10:00:572,ADD,ASK,149.53,10
10:00:573,ADD,BID,149.36,10
10:00:573,ADD,ASK,149.56,10
10:00:574,ADD,BID,149.37,10
10:00:574,ADD,ASK,149.57,10
10:00:575,ADD,BID,149.35,10
10:00:575,ADD,ASK,149.55,10
10:00:576,ADD,BID,149.34,10
10:00:576,ADD,ASK,149.54,10
10:00:577,ADD,BID,149.39,10
10:00:577,ADD,ASK,149.59,10
10:00:578,ADD,BID,149.44,10
10:00:578,ADD,ASK,149.64,10
10:00:579,ADD,BID,149.48,10
10:00:579,ADD,ASK,149.68,10
10:00:580,ADD,BID,149.51,10
10:00:580,ADD,ASK,149.71,10
10:00:581,ADD,BID,149.53,10
10:00:581,ADD,ASK,149.73,10
10:00:582,ADD,BID,149.49,10
10:00:582,ADD,ASK,149.69,10
10:00:583,ADD,BID,149.46,10
10:00:583,ADD,ASK,149.66,10
10:00:584,ADD,BID,149.50,10
10:00:584,ADD,ASK,149.70,10
10:00:585,ADD,BID,149.46,10
10:00:585,ADD,ASK,149.66,10
10:00:586,ADD,BID,149.45,10
10:00:586,ADD,ASK,149.65,10
10:00:587,ADD,BID,149.46,10
10:00:587,ADD,ASK,149.66,10
10:00:588,ADD,BID,149.44,10
10:00:588,ADD,ASK,149.64,10
10:00:589,ADD,BID,149.48,10
10:00:589,ADD,ASK,149.68,10
10:00:590,ADD,BID,149.53,10
10:00:590,ADD,ASK,149.73,10
10:00:591,ADD,BID,149.48,10
10:00:591,ADD,ASK,149.68,10
10:00:592,ADD,BID,149.43,10
10:00:592,ADD,ASK,149.63,10
10:00:593,ADD,BID,149.42,10
10:00:593,ADD,ASK,149.62,10
10:00:594,ADD,BID,149.44,10
10:00:594,ADD,ASK,149.64,10
10:00:595,ADD,BID,149.47,10
10:00:595,ADD,ASK,149.67,10
10:00:596,ADD,BID,149.51,10
10:00:596,ADD,ASK,149.71,10
10:00:597,ADD,BID,149.54,10
10:00:597,ADD,ASK,149.74,10
10:00:598,ADD,BID,149.51,10
10:00:598,ADD,ASK,149.71,10
10:00:599,ADD,BID,149.52,10
10:00:599,ADD,ASK,149.72,10
10:00:600,ADD,BID,149.57,10
10:00:600,ADD,ASK,149.77,10
10:00:601,ADD,BID,149.56,10
10:00:601,ADD,ASK,149.76,10
10:00:602,ADD,BID,149.57,10
10:00:602,ADD,ASK,149.77,10
10:00:603,ADD,BID,149.60,10
10:00:603,ADD,ASK,149.80,10
10:00:604,ADD,BID,149.63,10
10:00:604,ADD,ASK,149.83,10
10:00:605,ADD,BID,149.66,10
10:00:605,ADD,ASK,149.86,10
10:00:606,ADD,BID,149.64,10
10:00:606,ADD,ASK,149.84,10
10:00:607,ADD,BID,149.64,10
10:00:607,ADD,ASK,149.84,10
10:00:608,ADD,BID,149.64,10
10:00:608,ADD,ASK,149.84,10
10:00:609,ADD,BID,149.61,10
10:00:609,ADD,ASK,149.81,10
10:00:610,ADD,BID,149.62,10
10:00:610,ADD,ASK,149.82,10
10:00:611,ADD,BID,149.60,10
10:00:611,ADD,ASK,149.80,10
10:00:612,ADD,BID,149.60,10
10:00:612,ADD,ASK,149.80,10
10:00:613,ADD,BID,149.60,10
10:00:613,ADD,ASK,149.80,10
10:00:614,ADD,BID,149.62,10
10:00:614,ADD,ASK,149.82,10
10:00:615,ADD,BID,149.58,10
10:00:615,ADD,ASK,149.78,10
10:00:616,ADD,BID,149.57,10
10:00:616,ADD,ASK,149.77,10
10:00:617,ADD,BID,149.53,10
10:00:617,ADD,ASK,149.73,10
10:00:618,ADD,BID,149.58,10
10:00:618,ADD,ASK,149.78,10
10:00:619,ADD,BID,149.56,10
10:00:619,ADD,ASK,149.76,10
10:00:620,ADD,BID,149.52,10
10:00:620,ADD,ASK,149.72,10
10:00:621,ADD,BID,149.57,10
10:00:621,ADD,ASK,149.77,10
10:00:622,ADD,BID,149.55,10
10:00:622,ADD,ASK,149.75,10
10:00:623,ADD,BID,149.57,10
10:00:623,ADD,ASK,149.77,10
10:00:624,ADD,BID,149.58,10
10:00:624,ADD,ASK,149.78,10
10:00:625,ADD,BID,149.61,10
10:00:625,ADD,ASK,149.81,10
10:00:626,ADD,BID,149.64,10
10:00:626,ADD,ASK,149.84,10
10:00:627,ADD,BID,149.63,10
10:00:627,ADD,ASK,149.83,10
10:00:628,ADD,BID,149.61,10
10:00:628,ADD,ASK,149.81,10
10:00:629,ADD,BID,149.58,10
10:00:629,ADD,ASK,149.78,10
10:00:630,ADD,BID,149.59,10
10:00:630,ADD,ASK,149.79,10
10:00:631,ADD,BID,149.63,10
10:00:631,ADD,ASK,149.83,10
10:00:632,ADD,BID,149.63,10
10:00:632,ADD,ASK,149.83,10
10:00:633,ADD,BID,149.62,10
10:00:633,ADD,ASK,149.82,10
10:00:634,ADD,BID,149.60,10
10:00:634,ADD,ASK,149.80,10
10:00:635,ADD,BID,149.62,10
10:00:635,ADD,ASK,149.82,10
10:00:636,ADD,BID,149.59,10
10:00:636,ADD,ASK,149.79,10
10:00:637,ADD,BID,149.60,10
10:00:637,ADD,ASK,149.80,10
10:00:638,ADD,BID,149.62,10
10:00:638,ADD,ASK,149.82,10
10:00:639,ADD,BID,149.66,10
10:00:639,ADD,ASK,149.86,10
10:00:640,ADD,BID,149.64,10
10:00:640,ADD,ASK,149.84,10
10:00:641,ADD,BID,149.59,10
10:00:641,ADD,ASK,149.79,10
10:00:642,ADD,BID,149.59,10
10:00:642,ADD,ASK,149.79,10
10:00:643,ADD,BID,149.54,10
10:00:643,ADD,ASK,149.74,10
10:00:644,ADD,BID,149.55,10
10:00:644,ADD,ASK,149.75,10
10:00:645,ADD,BID,149.51,10
10:00:645,ADD,ASK,149.71,10
10:00:646,ADD,BID,149.49,10
10:00:646,ADD,ASK,149.69,10
10:00:647,ADD,BID,149.45,10
10:00:647,ADD,ASK,149.65,10
10:00:648,ADD,BID,149.44,10
10:00:648,ADD,ASK,149.64,10
10:00:649,ADD,BID,149.49,10
10:00:649,ADD,ASK,149.69,10
10:00:650,ADD,BID,149.51,10
10:00:650,ADD,ASK,149.71,10
10:00:651,ADD,BID,149.47,10
10:00:651,ADD,ASK,149.67,10
10:00:652,ADD,BID,149.47,10
10:00:652,ADD,ASK,149.67,10
10:00:653,ADD,BID,149.44,10
10:00:653,ADD,ASK,149.64,10
10:00:654,ADD,BID,149.43,10
10:00:654,ADD,ASK,149.63,10
10:00:655,ADD,BID,149.46,10
10:00:655,ADD,ASK,149.66,10
10:00:656,ADD,BID,149.42,10
10:00:656,ADD,ASK,149.62,10
10:00:657,ADD,BID,149.41,10
10:00:657,ADD,ASK,149.61,10
10:00:658,ADD,BID,149.46,10
10:00:658,ADD,ASK,149.66,10
10:00:659,ADD,BID,149.44,10
10:00:659,ADD,ASK,149.64,10
10:00:660,ADD,BID,149.45,10
10:00:660,ADD,ASK,149.65,10
10:00:661,ADD,BID,149.45,10
10:00:661,ADD,ASK,149.65,10
10:00:662,ADD,BID,149.46,10
10:00:662,ADD,ASK,149.66,10
10:00:663,ADD,BID,149.50,10
10:00:663,ADD,ASK,149.70,10
10:00:664,ADD,BID,149.54,10
10:00:664,ADD,ASK,149.74,10
10:00:665,ADD,BID,149.55,10
10:00:665,ADD,ASK,149.75,10
10:00:666,ADD,BID,149.59,10
10:00:666,ADD,ASK,149.79,10
10:00:667,ADD,BID,149.58,10
10:00:667,ADD,ASK,149.78,10
10:00:668,ADD,BID,149.59,10
10:00:668,ADD,ASK,149.79,10
10:00:669,ADD,BID,149.57,10
10:00:669,ADD,ASK,149.77,10
10:00:670,ADD,BID,149.56,10
10:00:670,ADD,ASK,149.76,10
10:00:671,ADD,BID,149.55,10
10:00:671,ADD,ASK,149.75,10
10:00:672,ADD,BID,149.58,10
10:00:672,ADD,ASK,149.78,10
10:00:673,ADD,BID,149.57,10
10:00:673,ADD,ASK,149.77,10
10:00:674,ADD,BID,149.61,10
10:00:674,ADD,ASK,149.81,10
10:00:675,ADD,BID,149.65,10
10:00:675,ADD,ASK,149.85,10
10:00:676,ADD,BID,149.68,10
10:00:676,ADD,ASK,149.88,10
10:00:677,ADD,BID,149.64,10
10:00:677,ADD,ASK,149.84,10
10:00:678,ADD,BID,149.64,10
10:00:678,ADD,ASK,149.84,10
10:00:679,ADD,BID,149.62,10
10:00:679,ADD,ASK,149.82,10
10:00:680,ADD,BID,149.59,10
10:00:680,ADD,ASK,149.79,10
10:00:681,ADD,BID,149.63,10
10:00:681,ADD,ASK,149.83,10
10:00:682,ADD,BID,149.66,10
10:00:682,ADD,ASK,149.86,10
10:00:683,ADD,BID,149.67,10
10:00:683,ADD,ASK,149.87,10
10:00:684,ADD,BID,149.68,10
10:00:684,ADD,ASK,149.88,10
10:00:685,ADD,BID,149.68,10
10:00:685,ADD,ASK,149.88,10
10:00:686,ADD,BID,149.69,10
10:00:686,ADD,ASK,149.89,10
10:00:687,ADD,BID,149.64,10
10:00:687,ADD,ASK,149.84,10
10:00:688,ADD,BID,149.60,10
10:00:688,ADD,ASK,149.80,10
10:00:689,ADD,BID,149.64,10
10:00:689,ADD,ASK,149.84,10
10:00:690,ADD,BID,149.68,10
10:00:690,ADD,ASK,149.88,10
10:00:691,ADD,BID,149.67,10
10:00:691,ADD,ASK,149.87,10
10:00:692,ADD,BID,149.62,10
10:00:692,ADD,ASK,149.82,10
10:00:693,ADD,BID,149.62,10
10:00:693,ADD,ASK,149.82,10
10:00:694,ADD,BID,149.61,10
10:00:694,ADD,ASK,149.81,10
10:00:695,ADD,BID,149.60,10
10:00:695,ADD,ASK,149.80,10
10:00:696,ADD,BID,149.56,10
10:00:696,ADD,ASK,149.76,10
10:00:697,ADD,BID,149.60,10
10:00:697,ADD,ASK,149.80,10
10:00:698,ADD,BID,149.60,10
10:00:698,ADD,ASK,149.80,10
10:00:699,ADD,BID,149.56,10
10:00:699,ADD,ASK,149.76,10
10:00:700,ADD,BID,149.53,10
10:00:700,ADD,ASK,149.73,10
10:00:701,ADD,BID,149.58,10
10:00:701,ADD,ASK,149.78,10
10:00:702,ADD,BID,149.53,10
10:00:702,ADD,ASK,149.73,10
10:00:703,ADD,BID,149.50,10
10:00:703,ADD,ASK,149.70,10
10:00:704,ADD,BID,149.45,10
10:00:704,ADD,ASK,149.65,10
10:00:705,ADD,BID,149.46,10
10:00:705,ADD,ASK,149.66,10
10:00:706,ADD,BID,149.41,10
10:00:706,ADD,ASK,149.61,10
10:00:707,ADD,BID,149.42,10
10:00:707,ADD,ASK,149.62,10
10:00:708,ADD,BID,149.40,10
10:00:708,ADD,ASK,149.60,10
10:00:709,ADD,BID,149.41,10
10:00:709,ADD,ASK,149.61,10
10:00:710,ADD,BID,149.44,10
10:00:710,ADD,ASK,149.64,10
10:00:711,ADD,BID,149.43,10
10:00:711,ADD,ASK,149.63,10
10:00:712,ADD,BID,149.46,10
10:00:712,ADD,ASK,149.66,10
10:00:713,ADD,BID,149.45,10
10:00:713,ADD,ASK,149.65,10
10:00:714,ADD,BID,149.48,10
10:00:714,ADD,ASK,149.68,10
10:00:715,ADD,BID,149.45,10
10:00:715,ADD,ASK,149.65,10
10:00:716,ADD,BID,149.44,10
